Passenger_ID,Gender,Age,Online_Booking,Online_Boarding,CheckIn_Service,Dep_Arr_Time_Convenient,Gate_Location,Baggage_Handling,Onboard_Service,Seat_Comfort,Leg_Room,Cleanliness,Food_Drink,Inflight_Entertainment,Inflight_WiFi,Inflight_Service,Avg_Sat_Score,Customer_Sat
66956,Male,51,3,4,5,3,3,5,5,5,5,5,2,5,3,5,4.14,Satisfied
16255,Female,29,5,5,2,5,2,2,3,3,3,2,2,2,5,4,3.21,Neutral
103717,Female,55,3,4,5,4,1,1,1,5,3,3,4,1,3,1,2.79,Neutral
86016,Female,40,3,3,5,3,2,5,3,5,5,5,5,5,3,4,4.00,Satisfied
106571,Female,45,3,4,3,3,3,4,4,5,4,3,4,4,3,4,3.64,Neutral
33393,Male,56,3,4,4,3,3,5,1,4,4,4,4,5,3,4,3.64,Neutral
100739,Male,42,1,2,1,1,1,4,4,2,1,2,2,2,2,4,2.07,Neutral
52837,Male,23,5,4,3,5,5,5,5,3,5,4,4,4,4,2,4.14,Satisfied
109789,Male,25,1,1,3,1,2,4,4,5,2,5,5,5,2,5,3.21,Neutral
97580,Male,36,1,1,4,1,4,3,3,1,2,1,1,1,1,3,1.93,Dissatisfied
10253,Female,43,2,5,3,4,1,2,2,4,2,3,5,2,2,2,2.79,Neutral
32005,Male,33,2,2,4,0,1,5,4,1,2,5,5,5,2,4,3.00,Neutral
22032,Female,30,3,3,5,5,1,5,4,2,5,1,1,1,3,4,3.07,Neutral
64221,Male,30,4,4,3,4,4,3,3,4,2,4,4,4,4,4,3.64,Neutral
127668,Male,35,1,3,5,1,1,3,3,5,4,5,2,3,1,3,2.86,Neutral
101949,Male,50,3,5,4,3,3,5,5,4,4,3,4,5,3,5,4.00,Satisfied
128108,Male,12,3,4,3,3,3,4,3,3,4,3,3,3,3,4,3.29,Neutral
55207,Male,36,1,3,2,1,1,4,4,4,4,4,4,4,4,4,3.14,Neutral
66110,Male,20,3,4,4,3,3,5,4,4,4,4,4,4,3,4,3.79,Neutral
6836,Male,18,3,3,4,5,5,4,5,2,4,2,2,2,3,5,3.50,Neutral
121059,Female,46,3,5,3,4,2,1,5,5,3,5,5,5,3,5,3.86,Neutral
56983,Male,33,2,2,2,5,2,4,2,2,3,2,2,2,2,1,2.36,Neutral
32847,Male,49,4,4,4,1,4,4,2,2,3,2,2,2,4,3,2.93,Neutral
33872,Male,30,4,4,4,4,1,3,1,4,5,5,5,5,4,3,3.71,Neutral
17867,Male,58,3,2,4,1,1,1,4,2,5,2,2,2,2,5,2.57,Neutral
12610,Female,37,2,1,1,2,2,4,4,1,4,1,1,1,1,3,2.00,Neutral
109748,Female,40,2,2,4,4,1,5,5,1,5,4,4,4,2,4,3.36,Neutral
122394,Male,50,2,2,5,4,2,5,4,2,4,2,2,2,2,5,3.07,Neutral
40602,Male,49,5,5,4,4,4,5,5,3,3,3,3,3,3,4,3.86,Neutral
84284,Female,66,3,4,5,4,3,5,5,5,3,3,3,5,3,5,4.00,Satisfied
96769,Female,52,3,4,3,3,3,5,5,5,5,5,5,5,3,5,4.21,Satisfied
16647,Male,46,1,1,5,4,4,4,4,3,4,3,4,4,4,4,3.50,Neutral
129598,Female,35,5,4,4,5,5,5,5,4,5,5,5,5,5,5,4.79,Satisfied
50948,Male,55,3,3,4,4,2,4,4,2,3,2,2,2,3,4,3.00,Neutral
71844,Female,26,3,3,3,3,3,4,2,3,5,3,3,3,3,3,3.14,Neutral
11153,Female,32,1,1,1,1,2,1,2,5,5,5,5,5,1,1,2.57,Neutral
112593,Male,40,2,2,2,2,2,3,3,2,3,3,2,3,3,3,2.50,Neutral
119317,Male,13,2,2,4,0,3,5,4,2,3,4,4,4,2,5,3.14,Neutral
12686,Male,42,2,1,4,2,2,5,5,1,5,4,3,5,2,5,3.29,Neutral
33244,Female,18,3,3,1,0,2,3,1,3,3,4,4,4,3,5,2.79,Neutral
14785,Male,55,2,5,5,2,2,3,3,5,3,3,5,3,2,3,3.29,Neutral
63850,Male,48,3,3,5,3,4,4,4,1,3,5,5,5,3,4,3.71,Neutral
123947,Female,10,0,0,3,0,4,5,3,1,3,1,1,1,0,5,1.93,Dissatisfied
19654,Male,20,3,3,4,0,4,1,4,4,3,3,3,3,3,4,3.00,Neutral
105286,Female,23,2,2,3,2,1,5,5,3,2,3,3,3,2,5,2.93,Neutral
111758,Male,31,1,1,1,1,3,4,1,3,4,3,3,3,1,3,2.29,Neutral
50824,Male,41,0,0,5,5,3,5,3,5,3,5,5,5,4,5,3.79,Neutral
73075,Female,25,1,4,3,1,1,5,5,4,3,4,4,4,1,4,3.14,Neutral
128480,Female,7,1,1,3,5,1,4,5,4,4,4,4,4,1,5,3.29,Neutral
36009,Male,32,2,4,4,2,2,5,4,4,5,4,4,4,2,1,3.36,Neutral
60949,Female,50,1,4,3,1,1,4,4,5,4,3,2,4,1,4,2.93,Neutral
43228,Female,25,1,1,3,0,1,4,4,5,2,5,5,5,1,4,2.93,Neutral
57042,Male,67,3,5,4,5,4,1,4,3,3,3,3,4,3,4,3.50,Neutral
42454,Female,36,2,2,3,5,1,5,5,2,4,2,2,2,2,4,2.93,Neutral
22248,Male,20,2,2,2,4,1,1,1,4,3,4,4,4,3,5,2.86,Neutral
6203,Female,66,1,4,3,4,4,5,5,5,1,4,4,5,1,5,3.64,Neutral
4357,Male,39,5,4,4,5,5,4,4,5,4,3,4,4,5,4,4.29,Satisfied
14710,Male,61,4,4,4,3,2,2,3,2,5,4,4,4,4,3,3.43,Neutral
110475,Female,64,5,2,1,3,3,4,4,5,5,4,4,4,4,4,3.71,Neutral
29398,Male,37,4,1,1,4,4,3,2,1,3,1,1,3,1,2,2.21,Neutral
109649,Female,40,3,3,1,3,3,3,4,5,3,2,2,2,4,3,2.93,Neutral
48951,Male,31,0,0,2,0,5,1,1,1,4,1,1,1,0,4,1.50,Dissatisfied
83895,Male,31,1,5,5,1,1,4,4,5,2,5,5,5,1,4,3.43,Neutral
66404,Female,55,3,3,1,4,4,2,2,3,2,1,5,2,2,2,2.57,Neutral
89807,Male,43,1,4,3,1,1,4,4,5,4,4,5,4,1,4,3.21,Neutral
85325,Female,68,2,3,1,4,3,2,2,3,2,4,3,2,2,2,2.50,Neutral
98557,Female,44,5,4,1,5,5,3,3,4,3,1,2,3,3,3,3.21,Neutral
73344,Female,47,3,3,4,3,3,2,2,3,2,2,2,2,2,2,2.50,Neutral
81368,Male,46,2,5,3,2,2,5,5,4,5,3,4,5,2,5,3.71,Neutral
118391,Female,48,5,4,4,5,5,3,3,4,3,5,3,3,5,3,3.93,Neutral
87496,Male,24,3,3,5,0,3,5,4,2,5,2,2,2,4,4,3.14,Neutral
90384,Female,42,0,5,3,0,2,3,3,5,3,3,3,3,0,3,2.57,Neutral
47684,Male,21,4,4,4,4,4,2,5,2,5,1,1,1,3,1,2.93,Neutral
103834,Female,22,2,2,1,2,2,4,4,1,3,3,3,3,3,4,2.64,Neutral
38492,Male,48,3,2,1,3,3,3,2,1,1,1,1,1,2,5,2.07,Neutral
26078,Male,21,2,2,3,3,4,2,4,1,1,1,1,1,2,2,2.07,Neutral
34015,Female,31,1,1,4,1,3,1,3,1,4,1,1,1,1,2,1.79,Dissatisfied
11994,Female,39,3,3,4,5,2,5,5,3,3,3,3,3,3,5,3.57,Neutral
123419,Male,15,3,3,3,4,4,5,5,1,4,1,1,1,3,4,3.00,Neutral
22325,Male,33,2,2,2,5,4,4,4,1,5,3,3,3,2,3,3.07,Neutral
100450,Male,37,2,1,4,2,2,2,4,1,5,1,1,1,1,2,2.07,Neutral
117788,Female,51,0,5,5,0,3,1,5,5,5,4,5,5,0,5,3.43,Neutral
113738,Female,65,0,1,2,4,3,3,3,5,0,4,2,3,3,3,2.57,Neutral
39324,Female,35,2,4,2,2,2,2,1,4,2,4,4,4,4,2,2.79,Neutral
119949,Male,56,4,5,3,4,4,4,4,4,4,3,4,4,4,4,3.93,Neutral
110172,Female,42,1,5,4,4,2,1,1,4,1,4,5,1,1,1,2.50,Neutral
22766,Female,41,1,2,4,1,1,5,5,3,5,2,5,5,1,5,3.21,Neutral
27104,Male,49,4,4,5,4,3,3,3,3,5,3,3,3,4,5,3.71,Neutral
71401,Female,55,0,4,3,0,3,4,4,4,4,3,2,4,0,4,2.79,Neutral
23362,Female,32,5,4,2,5,5,3,5,4,2,4,4,4,4,4,3.93,Neutral
30146,Male,15,4,4,1,5,3,4,5,1,5,1,1,1,4,4,3.07,Neutral
83923,Male,28,4,4,5,4,3,4,3,5,5,5,5,5,4,5,4.36,Satisfied
79424,Female,57,4,4,4,5,3,4,4,5,4,5,2,4,4,4,4.00,Satisfied
91282,Female,29,4,3,1,4,4,3,3,2,3,2,2,2,2,4,2.79,Neutral
88684,Male,63,4,4,4,5,3,4,4,3,4,3,3,3,4,4,3.71,Neutral
62879,Male,42,4,4,4,2,3,3,4,2,5,2,2,2,4,3,3.14,Neutral
95239,Female,48,3,2,1,1,2,4,4,2,3,4,3,4,3,4,2.86,Neutral
115742,Male,44,4,5,4,1,1,5,5,5,5,5,5,5,1,5,4.00,Satisfied
30190,Female,49,3,3,5,3,3,5,5,2,5,4,4,5,5,5,4.07,Satisfied
129256,Male,68,2,2,2,3,4,3,3,3,5,1,1,1,2,3,2.50,Neutral
83090,Male,34,2,2,3,2,4,4,3,3,1,3,3,3,2,3,2.71,Neutral
15020,Female,16,1,1,3,5,1,2,4,2,2,2,2,2,1,5,2.36,Neutral
32346,Female,42,5,4,2,1,1,2,2,3,2,3,5,2,2,2,2.57,Neutral
76905,Female,15,1,1,5,5,1,4,4,2,5,2,2,2,1,5,2.86,Neutral
81428,Male,32,3,3,3,5,1,5,4,3,4,3,3,3,2,5,3.36,Neutral
116559,Female,42,3,3,3,4,4,4,4,3,3,4,4,4,3,4,3.57,Neutral
81212,Male,45,5,5,4,2,2,3,3,5,2,4,5,3,2,3,3.43,Neutral
65086,Female,57,2,4,1,2,4,3,3,4,2,2,3,3,2,3,2.71,Neutral
43715,Female,16,0,0,4,2,2,3,2,2,5,2,2,2,1,2,2.07,Neutral
32653,Female,26,3,3,4,2,3,3,1,3,3,3,3,3,3,3,2.86,Neutral
25157,Female,13,1,5,4,1,1,3,3,5,3,5,5,5,5,3,3.50,Neutral
68589,Female,7,3,1,1,5,1,4,3,1,3,1,3,4,3,3,2.57,Neutral
52948,Male,53,1,5,5,1,1,1,2,4,1,4,4,4,5,1,2.79,Neutral
112860,Male,23,1,4,5,1,1,4,5,5,3,5,5,5,1,5,3.57,Neutral
28935,Female,50,2,3,1,5,5,1,1,3,1,2,3,1,1,1,2.14,Neutral
106490,Male,30,4,1,3,4,4,3,3,1,5,1,1,1,1,4,2.57,Neutral
2319,Female,27,4,4,5,5,4,4,4,5,2,2,2,2,4,5,3.71,Neutral
82838,Male,23,2,5,3,2,2,4,5,5,4,5,5,5,2,4,3.79,Neutral
20039,Female,33,1,4,1,3,3,3,3,4,3,3,4,3,3,3,2.93,Neutral
47043,Male,38,1,2,2,1,1,2,1,2,1,2,2,2,2,3,1.71,Dissatisfied
64453,Male,43,0,0,5,4,1,4,5,5,4,4,4,4,1,4,3.21,Neutral
60346,Female,49,4,5,3,4,4,5,5,4,4,5,3,5,4,5,4.29,Satisfied
37085,Female,42,2,4,5,2,2,3,3,5,4,5,5,3,2,3,3.43,Neutral
81973,Male,59,5,5,4,5,5,3,3,4,3,3,4,3,5,3,3.93,Neutral
122314,Female,30,4,5,3,4,4,5,5,5,2,5,5,5,4,5,4.36,Satisfied
35844,Female,22,0,0,4,0,2,5,2,4,5,4,4,4,0,5,2.79,Neutral
17438,Male,35,2,2,3,5,3,4,4,2,5,4,4,4,2,5,3.50,Neutral
29742,Female,59,3,4,5,3,3,4,4,5,4,4,2,4,3,4,3.71,Neutral
544,Male,30,5,3,5,5,5,5,3,3,4,3,3,3,5,4,4.00,Satisfied
51864,Male,48,4,4,2,4,4,4,5,4,1,4,4,4,4,3,3.64,Neutral
12120,Female,66,1,4,5,5,2,1,1,5,1,3,3,1,1,1,2.43,Neutral
97694,Female,21,2,5,5,5,5,4,5,5,5,5,5,5,5,4,4.64,Satisfied
129557,Female,29,2,2,2,4,1,4,2,4,2,4,4,4,1,2,2.71,Neutral
120002,Female,55,5,4,3,5,5,5,5,4,5,4,3,5,5,5,4.50,Satisfied
59031,Female,23,1,2,4,5,1,3,2,3,1,3,3,3,3,4,2.71,Neutral
87570,Female,33,3,5,5,3,3,5,5,5,5,3,5,5,3,5,4.29,Satisfied
107638,Female,43,3,3,3,3,3,4,3,3,4,5,5,5,3,4,3.64,Neutral
73736,Female,63,0,5,3,5,3,1,1,4,0,4,3,1,2,1,2.36,Neutral
99558,Female,58,5,5,5,5,5,4,4,5,4,4,3,4,5,4,4.43,Satisfied
111409,Male,15,0,0,4,0,5,5,4,4,5,5,5,5,0,4,3.29,Neutral
116625,Female,73,5,3,4,5,5,3,3,4,3,2,5,3,3,3,3.64,Neutral
31164,Female,71,1,5,4,1,1,4,4,3,4,2,2,4,4,4,3.07,Neutral
77148,Male,30,3,3,3,3,3,4,4,3,2,3,3,3,3,4,3.14,Neutral
129113,Male,48,4,5,5,4,4,5,3,5,4,5,5,4,4,5,4.43,Satisfied
90677,Male,50,1,4,5,1,1,5,5,4,5,3,3,5,1,5,3.43,Neutral
99246,Male,48,4,4,3,3,4,2,4,3,1,3,3,3,4,1,3.00,Neutral
59257,Male,66,2,1,1,4,2,4,3,1,5,1,2,3,2,3,2.43,Neutral
123028,Male,22,4,4,5,4,4,4,5,1,3,1,1,1,4,5,3.29,Neutral
49306,Male,37,1,4,4,1,1,3,1,4,1,4,4,4,4,5,2.93,Neutral
99388,Female,60,0,5,3,0,3,4,4,5,4,4,4,4,0,4,3.14,Neutral
94684,Male,59,2,2,3,1,3,2,3,3,3,3,3,3,2,3,2.57,Neutral
30904,Male,54,3,5,3,3,3,1,1,5,5,5,5,5,5,1,3.57,Neutral
62985,Female,30,4,3,3,4,4,3,4,3,3,3,3,3,3,4,3.36,Neutral
24055,Male,63,4,4,2,1,3,3,4,1,5,1,1,1,4,4,2.71,Neutral
88672,Female,44,3,5,3,5,5,2,2,4,3,4,4,2,3,2,3.36,Neutral
63482,Female,66,2,4,4,5,3,1,1,4,2,3,3,1,2,1,2.57,Neutral
36476,Male,65,4,3,4,4,4,3,3,2,3,1,1,3,3,3,2.93,Neutral
105529,Female,22,1,1,4,0,5,5,5,3,5,3,3,3,2,4,3.14,Neutral
1513,Female,38,3,3,4,3,5,5,5,1,4,1,1,1,3,4,3.07,Neutral
2190,Male,30,3,3,5,5,3,1,3,4,4,5,5,5,3,3,3.71,Neutral
41098,Male,41,4,3,3,4,4,3,5,5,5,5,2,5,4,5,4.07,Satisfied
52665,Male,15,2,2,5,5,3,4,3,1,5,1,1,1,2,4,2.79,Neutral
101687,Female,37,4,4,3,4,3,4,4,3,3,3,3,3,4,5,3.57,Neutral
58702,Male,40,5,2,2,5,5,3,3,2,1,2,2,4,2,1,2.79,Neutral
120983,Male,54,4,2,2,4,4,4,1,2,1,2,2,2,2,3,2.50,Neutral
35940,Male,67,4,4,3,4,4,4,3,3,5,3,3,3,4,5,3.71,Neutral
52341,Male,23,0,0,5,5,3,1,4,1,4,1,1,1,0,5,2.21,Neutral
13683,Male,48,3,5,5,3,4,3,4,5,2,5,3,5,3,1,3.64,Neutral
1206,Male,27,3,3,3,5,3,4,3,1,2,1,1,1,3,4,2.64,Neutral
125904,Female,59,3,3,4,4,4,2,2,4,3,1,4,2,3,2,2.93,Neutral
61554,Female,30,1,4,4,1,1,5,3,4,3,4,4,4,1,5,3.14,Neutral
112804,Male,27,3,3,2,3,3,2,4,2,1,2,2,2,3,2,2.43,Neutral
41283,Male,41,2,2,4,4,5,4,5,2,3,2,2,2,2,4,3.07,Neutral
43630,Male,66,3,3,4,3,3,3,4,2,5,2,2,2,3,4,3.07,Neutral
121901,Male,7,5,5,3,5,3,4,4,5,3,5,5,5,1,4,4.07,Satisfied
13985,Female,47,3,3,5,4,4,3,3,2,4,5,4,3,4,3,3.57,Neutral
93722,Female,40,3,4,4,3,3,1,1,3,1,4,2,1,1,1,2.29,Neutral
74558,Male,44,4,5,5,3,4,5,3,5,4,5,5,3,4,3,4.14,Satisfied
96739,Female,39,5,4,5,5,5,5,5,4,5,3,5,5,5,5,4.71,Satisfied
64623,Female,33,5,4,4,4,4,4,2,3,2,2,1,2,4,2,3.07,Neutral
53932,Female,68,0,5,4,4,5,1,1,4,0,5,3,1,3,1,2.64,Neutral
33404,Male,26,3,4,4,3,3,5,4,3,3,4,4,4,4,5,3.79,Neutral
28674,Male,22,3,4,4,3,3,4,3,4,5,4,4,4,3,4,3.71,Neutral
104687,Female,61,4,4,2,4,4,2,2,4,2,1,5,2,2,2,2.86,Neutral
45240,Female,45,1,4,4,5,5,1,1,3,1,1,4,1,1,1,2.36,Neutral
104896,Male,40,4,4,3,4,4,2,2,4,2,2,4,2,2,2,2.93,Neutral
49457,Female,60,5,3,1,1,1,2,2,4,2,2,1,2,2,2,2.14,Neutral
13211,Male,28,2,2,4,2,3,3,4,4,3,4,4,4,2,2,3.07,Neutral
96808,Female,32,2,2,3,2,2,4,4,1,5,1,1,1,2,4,2.43,Neutral
5647,Male,49,3,3,2,3,3,3,3,3,3,4,1,3,3,3,2.86,Neutral
123321,Female,25,4,1,4,3,4,4,1,2,3,1,1,1,1,3,2.36,Neutral
3604,Male,23,1,1,3,3,5,5,1,4,1,4,4,4,1,1,2.71,Neutral
70237,Female,39,3,4,5,3,3,4,4,4,4,5,3,4,3,4,3.79,Neutral
54484,Male,10,3,4,5,1,3,5,5,3,3,3,3,3,3,1,3.21,Neutral
32889,Female,47,4,4,4,5,1,1,1,4,4,5,4,1,4,1,3.07,Neutral
77250,Female,45,5,3,5,5,5,5,5,3,5,5,4,5,5,5,4.64,Satisfied
110141,Male,35,4,4,2,4,4,3,3,4,3,1,2,3,3,3,3.07,Neutral
3212,Male,64,1,3,3,1,1,4,3,3,1,3,3,3,3,4,2.57,Neutral
129532,Female,56,1,5,5,1,1,5,5,4,5,5,4,5,1,5,3.71,Neutral
60800,Female,43,2,3,2,2,2,3,3,3,3,3,2,3,3,3,2.64,Neutral
93742,Female,41,3,5,3,3,3,4,4,4,4,5,2,4,3,4,3.64,Neutral
62045,Male,29,2,2,4,2,4,2,3,1,1,1,1,1,2,4,2.14,Neutral
109371,Female,45,3,2,1,5,5,4,4,3,4,3,3,4,4,4,3.50,Neutral
56739,Female,43,3,3,2,3,3,3,3,4,3,2,4,3,3,3,3.00,Neutral
113864,Male,44,5,5,3,2,5,5,5,5,5,5,5,5,5,3,4.50,Satisfied
91893,Female,48,3,5,5,4,3,4,4,4,4,5,3,4,3,4,3.93,Neutral
93652,Male,21,1,1,5,4,4,2,3,5,1,5,5,5,2,2,3.21,Neutral
81450,Female,37,4,5,4,4,4,2,2,4,2,4,2,2,4,2,3.21,Neutral
57254,Female,60,2,3,4,2,2,2,2,4,2,3,2,2,2,2,2.43,Neutral
14554,Male,70,2,2,3,4,4,5,5,1,3,1,1,1,2,4,2.71,Neutral
69204,Male,35,1,1,4,1,3,4,3,2,4,2,2,2,1,5,2.50,Neutral
90916,Male,37,5,2,5,4,5,3,5,1,5,1,4,5,5,5,3.93,Neutral
119888,Male,30,4,4,4,4,2,5,5,3,3,4,4,4,3,5,3.86,Neutral
46906,Female,16,3,2,4,5,5,2,5,1,5,1,1,1,5,2,3.00,Neutral
95666,Female,23,2,2,4,2,2,5,5,5,2,5,5,5,2,4,3.57,Neutral
89052,Female,43,3,4,5,3,1,5,4,4,5,4,4,4,4,5,3.93,Neutral
85632,Female,18,4,4,5,4,3,5,4,1,2,4,4,4,4,1,3.50,Neutral
44115,Female,68,2,5,5,4,3,2,2,5,2,5,3,2,2,2,3.14,Neutral
59134,Female,61,1,5,4,5,3,1,3,4,1,3,5,3,1,3,3.00,Neutral
16182,Female,44,4,2,2,2,2,2,2,2,2,1,4,2,2,2,2.21,Neutral
62910,Female,57,4,5,5,4,4,4,4,5,4,5,3,4,4,4,4.21,Satisfied
12473,Male,28,2,2,2,4,1,3,2,2,4,2,2,2,2,3,2.36,Neutral
65647,Female,29,5,5,5,5,2,4,3,5,3,5,5,5,4,5,4.36,Satisfied
69134,Male,50,4,3,5,4,4,5,5,4,5,4,2,5,4,5,4.21,Satisfied
107892,Male,56,2,2,1,2,3,4,3,4,4,4,4,4,2,3,3.00,Neutral
128291,Male,62,0,5,3,0,2,2,2,4,2,4,2,2,0,2,2.14,Neutral
79137,Female,52,1,4,4,1,1,5,5,5,5,4,4,5,1,5,3.57,Neutral
8540,Male,60,1,4,5,1,1,5,5,4,5,3,2,5,1,5,3.36,Neutral
15079,Female,51,5,5,4,5,5,4,4,5,4,3,1,4,4,4,4.07,Satisfied
105645,Female,42,5,4,4,4,4,2,2,4,3,3,3,2,4,2,3.29,Neutral
78278,Male,24,4,4,4,5,3,4,5,1,2,1,1,1,4,5,3.14,Neutral
126139,Male,27,2,3,1,2,2,4,4,2,2,2,2,2,2,3,2.36,Neutral
91932,Female,38,5,1,4,2,2,4,4,3,4,1,2,4,4,4,3.14,Neutral
5723,Female,22,4,4,5,3,3,4,3,5,3,5,5,5,4,4,4.07,Satisfied
35727,Male,63,1,3,3,4,4,4,5,3,3,3,1,3,1,4,3.00,Neutral
84477,Female,45,3,4,5,3,3,4,4,4,4,5,4,4,3,4,3.86,Neutral
112120,Female,57,3,5,4,3,3,4,4,4,4,5,4,4,3,4,3.86,Neutral
92406,Male,21,5,5,3,0,2,5,4,1,3,5,5,5,5,4,3.71,Neutral
66003,Female,10,4,4,3,3,4,2,3,1,5,1,1,1,4,4,2.86,Neutral
109143,Female,10,3,3,3,4,4,4,5,4,4,4,4,4,3,5,3.86,Neutral
116358,Female,45,3,4,4,1,4,3,3,4,3,3,2,3,3,3,3.07,Neutral
99364,Female,47,4,4,5,4,3,4,4,1,5,1,1,1,4,5,3.29,Neutral
95899,Female,16,2,2,3,3,3,3,4,1,3,1,1,1,2,4,2.36,Neutral
35432,Female,45,1,4,5,4,1,4,4,5,1,3,5,4,1,4,3.29,Neutral
122852,Female,43,5,3,1,5,5,1,1,3,1,2,2,1,1,1,2.29,Neutral
119166,Male,26,4,4,4,4,2,5,3,4,3,3,3,3,4,4,3.57,Neutral
98779,Male,50,4,5,3,4,4,3,3,4,3,5,3,3,4,3,3.64,Neutral
15264,Male,27,2,3,1,2,2,4,4,3,2,3,3,3,3,4,2.79,Neutral
15591,Male,26,1,1,4,4,3,3,4,1,2,1,1,1,1,3,2.14,Neutral
54882,Female,13,3,3,3,5,4,4,3,5,2,5,5,5,3,5,3.93,Neutral
56751,Female,59,2,5,5,2,2,5,5,5,5,4,5,5,2,5,4.07,Satisfied
70383,Female,26,1,1,5,1,3,4,4,1,2,1,1,1,1,5,2.21,Neutral
35342,Female,47,3,4,1,3,3,5,5,4,5,5,2,5,3,5,3.79,Neutral
17,Female,48,2,5,5,3,3,5,5,1,2,2,1,5,2,5,3.29,Neutral
20173,Female,13,2,2,5,4,4,5,3,1,4,1,1,1,2,5,2.86,Neutral
116838,Female,21,5,5,3,0,3,4,3,2,3,2,2,2,4,5,3.07,Neutral
84228,Female,10,1,1,1,3,3,3,1,5,3,5,5,5,2,4,3.00,Neutral
94857,Male,34,4,1,3,4,4,3,2,1,3,1,1,1,1,3,2.29,Neutral
118665,Male,22,4,4,1,1,3,4,4,4,3,2,2,2,3,4,2.93,Neutral
72696,Female,45,2,5,3,5,5,3,3,4,2,5,4,3,2,3,3.50,Neutral
109153,Male,55,3,5,5,3,3,4,4,5,4,5,5,4,3,4,4.07,Satisfied
34435,Female,52,5,4,4,5,5,4,5,4,5,4,5,4,5,5,4.57,Satisfied
99553,Male,18,2,2,4,2,4,3,3,4,2,4,4,4,2,3,3.07,Neutral
36101,Female,61,3,4,4,3,4,2,2,4,3,4,4,2,3,2,3.14,Neutral
64388,Female,59,3,5,3,5,2,2,4,5,3,4,5,4,3,4,3.71,Neutral
74006,Female,8,4,4,3,3,3,4,3,4,5,4,4,4,3,3,3.64,Neutral
107923,Female,42,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4.21,Satisfied
28487,Female,29,5,1,4,5,5,2,2,1,3,1,1,1,1,2,2.43,Neutral
53956,Male,12,5,2,3,5,5,4,3,2,1,2,2,2,2,4,3.00,Neutral
122479,Female,50,2,2,3,0,3,4,4,3,2,3,3,3,2,3,2.64,Neutral
125870,Male,47,3,5,3,3,3,5,5,5,5,5,3,5,3,5,4.14,Satisfied
117395,Male,48,5,4,3,5,5,4,4,4,4,3,3,4,5,4,4.07,Satisfied
82521,Female,23,1,1,3,1,4,3,3,4,2,4,4,4,1,3,2.71,Neutral
52861,Male,28,3,3,5,3,2,4,4,3,4,3,3,3,3,5,3.43,Neutral
5672,Male,45,5,3,4,5,5,4,2,3,2,3,3,3,3,3,3.43,Neutral
347,Female,30,3,3,4,5,5,2,4,5,5,5,5,5,3,1,3.93,Neutral
85117,Female,59,5,5,4,5,5,5,5,5,5,4,2,5,5,5,4.64,Satisfied
84016,Female,58,2,3,2,2,4,3,3,3,2,2,1,3,2,3,2.50,Neutral
88913,Female,59,1,4,3,4,2,4,4,4,1,4,2,4,1,4,3.00,Neutral
60597,Male,23,2,4,3,2,2,4,3,4,4,4,4,4,2,5,3.36,Neutral
11105,Female,50,5,3,4,2,3,3,3,3,5,2,2,3,5,3,3.29,Neutral
29552,Male,33,4,5,1,5,5,1,4,3,2,3,3,3,5,3,3.36,Neutral
66109,Male,23,2,5,5,5,5,4,5,5,4,5,5,5,5,5,4.64,Satisfied
95739,Female,37,4,3,3,2,2,3,3,3,3,1,5,3,3,3,2.93,Neutral
88658,Female,8,3,3,4,4,3,1,5,4,4,4,4,4,3,4,3.57,Neutral
43399,Male,51,5,5,3,5,1,5,3,2,4,1,1,1,5,4,3.21,Neutral
103377,Male,66,0,5,5,0,3,1,1,5,1,5,3,1,0,1,2.21,Neutral
80530,Female,58,1,3,4,1,1,5,5,4,5,3,2,5,1,5,3.21,Neutral
25524,Male,32,3,3,4,1,3,4,3,3,4,4,4,4,3,4,3.36,Neutral
67416,Female,41,5,5,3,5,5,5,5,5,5,5,4,5,5,5,4.79,Satisfied
76892,Female,56,2,4,5,2,2,5,5,5,5,4,5,5,2,5,4.00,Satisfied
116292,Female,18,1,1,3,3,3,3,1,5,2,5,5,5,1,4,3.00,Neutral
65887,Male,52,3,4,5,3,3,3,3,4,3,3,2,3,3,3,3.21,Neutral
3944,Male,31,3,2,2,2,2,4,2,2,3,2,2,2,2,4,2.43,Neutral
61638,Female,53,3,5,5,3,3,5,5,5,5,4,5,5,3,5,4.36,Satisfied
74579,Female,42,1,4,1,1,1,2,2,4,2,1,1,2,2,2,1.86,Dissatisfied
62145,Female,34,3,4,4,3,3,5,5,5,5,4,5,5,3,5,4.21,Satisfied
46418,Female,50,4,4,2,4,4,3,3,4,3,4,5,3,3,3,3.50,Neutral
32676,Female,36,5,3,2,4,5,1,4,4,4,4,1,4,1,4,3.29,Neutral
101514,Male,23,3,3,1,5,1,5,2,4,5,4,4,4,2,2,3.21,Neutral
91553,Male,15,1,1,1,1,3,3,3,2,3,2,2,2,1,3,2.00,Neutral
126073,Female,48,4,4,3,4,4,5,5,4,5,4,3,5,4,5,4.21,Satisfied
50562,Male,56,0,0,4,4,1,1,4,4,5,4,4,4,2,5,3.00,Neutral
122630,Female,65,3,3,2,3,5,2,2,2,3,1,1,2,3,2,2.43,Neutral
550,Female,40,0,4,5,5,2,4,5,4,4,3,4,5,0,5,3.57,Neutral
111896,Male,37,1,1,1,5,2,5,3,1,5,1,1,5,1,5,2.64,Neutral
